Date,Open,High,Low,Close,Volume,"EMA(5,Modern)","EMA(10,Modern)","EMA(20,Modern)","EMA(50,Modern)","EMA(100,Modern)",AV(3),AV(5),AV(10),AV(20),"KST(10,10|15,10|20,10|30,15)",SMA(10),RSI(14),"MACD(12,26)","EMA(9,Modern)",Histogram,Momentum(3),Momentum(5),Momentum(10),Momentum(20)
7/25/11,59.13,59.81,59.02,59.48,48916064,59.06589354,58.60498488,57.95351318,57.29452649,56.80564387,54228389.33,58734729.6,68662251.2,61077515.2,44.60759822,34.53238652,63.11352564,0.741490731,0.572205393,0.169285338,0.88,1.94,1.52,5.1
7/26/11,59.44,59.83,59.32,59.625,40918832,59.25226236,58.79044217,58.1127024,57.3859176,56.8614727,44485082.67,52137644.8,64354072,60625014.4,46.80464018,37.3072384,63.87548553,0.780255805,0.613815476,0.166440329,0.635,0.775,2.105,4.38
7/27/11,59.25,59.29,57.94,58.09,83969504,58.86484157,58.66308905,58.11054027,57.41352868,56.88579998,57934800,57514700.8,64513572.8,62472057.6,45.94679553,39.51907609,51.70012984,0.679285354,0.626909451,0.052375903,-1.51,-0.51,0.33,2.02
7/28/11,58.1,58.93,57.89,58.19,61031808,58.63989438,58.57707286,58.11810786,57.44397853,56.91162572,61973381.33,55691312,60739366.4,62252788.8,44.97772144,41.21483451,52.3375128,0.600413516,0.621610264,-0.021196748,-1.29,-0.8,1.1,1.89
7/29/11,57.73,58.61,57.44,58,82860432,58.42659625,58.47215052,58.10685949,57.4657833,56.93317769,75953914.67,63539328,62196641.6,63871614.4,42.89665409,42.30673146,50.96146144,0.516620327,0.600612277,-0.08399195,-1.625,-1.6,0.15,0.95
8/1/11,58.67,58.82,57.03,57.73,85421008,58.1943975,58.33721406,58.07096811,57.47614474,56.94895635,76437749.33,70840316.8,64787523.2,65482474.4,41.13859417,42.91348263,48.99028118,0.423544519,0.565198725,-0.141654206,-0.36,-1.75,0.19,-0.18
8/2/11,57.46,57.72,56.21,56.27,90851312,57.55293167,57.96135696,57.89944734,57.42884494,56.93551167,86377584,80826812.8,66482228.8,67868607.2,36.24504095,42.66894668,39.98401726,0.229327923,0.498024565,-0.268696642,-1.92,-3.355,-2.58,-1.93
8/3/11,56.37,56.88,55.35,56.81,103612320,57.30528778,57.75201933,57.79569045,57.40457651,56.93302629,93294880,84755376,71135038.4,70585091.2,33.06694547,41.94090418,44.07885221,0.117627423,0.421945137,-0.304317713,-1.19,-1.28,-1.79,-1.58
8/4/11,55.98,56.09,54.17,54.17,132829936,56.26019185,57.10074309,57.4503866,57.27773038,56.87831289,109097856,99115001.6,77403156.8,74486600,25.16374715,40.3369414,32.42944461,-0.181825988,0.301190912,-0.4830169,-3.56,-4.02,-4.82,-5.02
8/5/11,54.79,55.03,52.32,53.83,214111680,55.4501279,56.50606253,57.10558787,57.14252526,56.81795026,150184645.3,125365251.2,94452289.6,81715505.6,15.83728771,37.66850249,31.28277448,-0.4414909,0.152654549,-0.594145449,-2.44,-4.17,-5.77,-5.2
8/8/11,52.21,53.12,50.59,50.59,204804064,53.83008527,55.4304148,56.4850557,56.88556349,56.69462452,183915226.7,149241862.4,110041089.6,89351670.4,2.072578752,33.41500055,22.95361948,-0.898362373,-0.057548835,-0.840813538,-6.22,-7.14,-8.89,-7.37
8/9/11,51.31,53.08,49.93,53.03,193707056,53.56339018,54.99397574,56.15600277,56.73436492,56.62205769,204207600,169813011.2,125319912,94836992,-9.068825856,27.82765394,36.63615807,-1.051428486,-0.256324765,-0.795103721,-1.14,-3.24,-6.595,-4.49
8/10/11,51.82,53.0438,50.8,50.86,205917872,52.66226012,54.24234379,55.65162156,56.50399767,56.50795754,201476330.7,190274121.6,137514748.8,101014160.8,-21.39503407,21.09347098,31.31064929,-1.332475401,-0.471554892,-0.860920509,-2.97,-5.95,-7.23,-6.9
8/11/11,51.58,53.69,51.34,53.1,143824496,52.80817341,54.03464492,55.40860998,56.37050756,56.44047323,181149808,192473033.6,145794017.6,103266692,-30.47413558,13.54828528,40.86627985,-1.358794489,-0.649002812,-0.709791678,2.51,-1.07,-5.09,-3.99
8/12/11,53.42,53.9,52.88,53.57,90483248,53.06211561,53.95016402,55.23350427,56.26068374,56.38363218,146741872,167747347.2,146556299.2,104376470.4,-39.2618227,5.332437601,42.66845947,-1.326437143,-0.784489678,-0.541947465,0.54,-0.26,-4.43,-4.28
8/15/11,53.77,54.36,53.53,54.36,73554256,53.49474374,54.02467966,55.15031338,56.18614712,56.34356025,102620666.7,141497385.6,145369624,105078573.6,-47.08239449,-3.489661265,45.66589144,-1.222949909,-0.872181724,-0.350768185,3.5,3.77,-3.37,-3.18
8/16/11,53.82,54.35,53.18,53.9,89219184,53.62982916,54.00201063,55.03123592,56.09649429,56.29517292,84418896,120599811.2,145206411.2,105844320,-54.48251021,-12.56241638,44.21627437,-1.164628574,-0.930671094,-0.23395748,0.8,0.87,-2.37,-4.95
8/17/11,53.98,54.42,53.02,53.58,84416496,53.61321944,53.92528142,54.89302297,55.99780824,56.24140712,82396645.33,96299536,143286828.8,107210933.6,-61.24947468,-21.9940584,43.18917354,-1.131190165,-0.970774908,-0.160415257,0.01,2.72,-3.23,-5.02
8/18/11,52.13,52.14,50.48,50.95,130016432,52.72547963,53.38432116,54.51749698,55.79985498,56.13662678,101217370.7,93537923.2,143005478.4,110204317.6,-69.66472278,-31.47690539,35.8238245,-1.301901495,-1.037000226,-0.264901269,-3.41,-2.15,-3.22,-8.04
8/19/11,50.43,51.67,49.99,50.03,96674496,51.82698642,52.77444459,54.09011631,55.57358615,56.01570348,103702474.7,94776172.8,131261760,112857024.8,-78.93406089,-40.95404025,33.66127637,-1.494203517,-1.128440884,-0.365762633,-3.87,-3.54,-3.8,-9.57
8/22/11,51.21,51.24,50.06,50.21,77107680,51.28799095,52.30818194,53.72058143,55.36324944,55.90073906,101266202.7,95486857.6,118492121.6,114266605.6,-84.0838489,-49.56968301,34.49446094,-1.61348056,-1.225448819,-0.388031741,-3.37,-4.15,-0.38,-9.27
8/23/11,50.56,52.28,50.34,52.28,75688368,51.61866063,52.30305795,53.58338319,55.2423377,55.82904125,83156848,92780694.4,106690252.8,116005082.4,-87.42756764,-57.40555719,43.31200657,-1.523415786,-1.285042213,-0.238373574,1.33,-1.62,-0.75,-7.345
8/24/11,52.18,53.42,51.71,52.69,80197632,51.97577375,52.37341105,53.49829908,55.14224603,55.76688202,77664560,91936921.6,94118228.8,115816488.8,-86.94051828,-63.96010561,44.8942199,-1.402784801,-1.30859073,-0.094194071,2.66,-0.89,1.83,-5.4
8/25/11,52.64,52.905,51.65,51.83,93623632,51.9271825,52.27460904,53.33941345,55.01235402,55.68892396,83169877.33,84658361.6,89098142.4,117446080,-88.48965827,-69.76165788,42.2315908,-1.360891183,-1.319050821,-0.041840362,1.62,0.88,-1.27,-6.36
8/26/11,51.68,53.31,51.15,53.13,91573248,52.32812167,52.43013467,53.31946932,54.93853622,55.6382522,88464837.33,83638112,89207142.4,117881720.8,-87.7921397,-74.61468958,47.31800841,-1.208856112,-1.297011879,0.088155767,0.85,3.1,-0.44,-4.87
8/29/11,53.64,54.67,53.64,54.61,45985744,53.08874778,52.82647382,53.442377,54.92565245,55.61789077,77060874.67,77413724.8,86450291.2,115909957.6,-83.31429728,-78.23787986,52.45095186,-0.957901499,-1.229189803,0.271288304,1.92,4.4,0.25,-3.12
8/30/11,54.39,55.3,54.11,54.97,61617824,53.71583185,53.21620585,53.5878649,54.92739157,55.60506125,66392272,74599616,83690155.2,114448283.2,-78.90128907,-80.67975775,53.63433734,-0.721650433,-1.127681929,0.406031496,3.14,2.69,1.07,-1.3
8/31/11,55.29,55.74,54.6,55.06,60899248,54.1638879,53.55144115,53.72806825,54.9325919,55.59426796,56167605.33,70739939.2,81338430.4,112312629.6,-72.33938281,-81.78874856,53.94294398,-0.521150019,-1.006375547,0.485225528,1.93,2.37,1.48,-1.75
9/1/11,55.21,55.64,54.46,54.56,57158368,54.29592527,53.73481549,53.80729984,54.91798045,55.5737874,59891813.33,63446886.4,74052624,108529051.2,-64.18020839,-81.24029712,51.87710388,-0.398009809,-0.8847024,0.48669259,-0.05,2.73,3.61,0.39
9/2/11,53.58,54.6143,52.99,53.28,58185104,53.95728351,53.65212176,53.75708081,54.85374592,55.52836587,58747573.33,56769257.6,70203684.8,100732722.4,-56.87516941,-79.03440798,46.92292396,-0.399104975,-0.787582915,0.38847794,-1.69,0.15,3.25,-0.55
9/6/11,52.04,53.366,51.91,53.29,52992176,53.73485567,53.58628144,53.71259692,54.79242255,55.48404179,56111882.67,58170544,67792134.4,93142128,-48.83888656,-75.50991174,46.96553567,-0.394617084,-0.708989749,0.314372664,-1.77,-1.32,3.08,2.7
9/7/11,54.03,54.65,53.9,54.64,48952112,54.03657045,53.77786663,53.80092103,54.7864452,55.46732809,53376464,55637401.6,65118508.8,85904380.8,-42.20616627,-70.9877716,52.50866249,-0.278911563,-0.622974111,0.344062549,0.08,-0.33,2.36,1.61
9/8/11,54.37,55.1684,54.21,54.39,61422784,54.1543803,53.88916361,53.85702379,54.77089833,55.44599486,54455690.67,55742108.8,63241024,78679626.4,-35.12136335,-65.80585611,51.43650399,-0.205023629,-0.539384015,0.334360386,1.11,-0.67,1.7,3.53
9/9/11,54.01,54.2399,52.85,53.18,63663488,53.82958687,53.76022477,53.79254533,54.70851016,55.40112368,58012794.67,57043132.8,60245009.6,74671576,-28.14188692,-59.77107898,46.48877208,-0.241321987,-0.479771609,0.238449622,-0.11,-1.38,1.35,0.08
9/12/11,52.61,53.9,52.57,53.86,65973008,53.83972458,53.77836572,53.79896958,54.67523525,55.37060638,63686426.67,58600713.6,57684985.6,73446064,-21.28754232,-53.12061924,49.43260734,-0.212765749,-0.426370437,0.213604688,-0.78,0.58,0.73,0.29
9/13/11,54.08,54.69,53.8,54.58,59019984,54.08648305,53.92411741,53.87335343,54.67150053,55.35495081,62885493.33,59806275.2,58988409.6,72719350.4,-17.33420166,-46.52260968,52.4174702,-0.13053205,-0.36720276,0.23667071,0.19,1.29,-0.03,0.22
9/14/11,54.85,55.98,54.32,55.36,90757312,54.5109887,54.18518697,54.01493882,54.69850051,55.35505079,71916768,68167315.2,61902358.4,72796256.8,-13.51141138,-39.98362191,55.4831384,-0.002394172,-0.294241042,0.291846871,2.18,0.72,0.39,1.46
9/15/11,55.97,56.28,55.39,56.18,83536064,55.0673258,54.54788025,54.22113512,54.75659853,55.37138642,77771120,72589971.2,64166040,72752235.2,-9.486184659,-33.69830209,58.50956108,0.163439143,-0.202705005,0.366144148,2.32,1.79,1.12,2.6
9/16/11,56.25,56.65,56.09,56.59,91901936,55.57488387,54.91917475,54.4467413,54.82849663,55.39551738,88731770.67,78237660.8,67640396.8,70846510.4,-1.782619985,-27.45854325,59.97475052,0.324209527,-0.097322099,0.421531626,2.01,3.41,2.03,5.64
9/19/11,55.9,56.91,55.43,56.61,73042816,55.91992258,55.22659752,54.65276594,54.89835951,55.41956654,82826938.67,79651622.4,69126168,69664926.4,7.416103755,-21.02941593,60.04886545,0.448069976,0.011756316,0.43631366,1.25,2.75,3.33,6.58
9/20/11,56.9,57.35,56.23,56.36,66570064,56.06661505,55.4326707,54.81535966,54.95567874,55.43818899,77171605.33,81161638.4,70483956.8,69138045.6,14.88615341,-14.65691194,58.58844367,0.520062408,0.113417535,0.406644873,0.18,1.78,3.07,6.15
9/21/11,56.65,56.93,55.37,55.38,79938000,55.83774337,55.42309421,54.86913493,54.97231879,55.43703673,73183626.67,78997776,73582545.6,69350527.2,18.25270053,-8.611025256,53.13324486,0.49236346,0.18920672,0.30315674,-1.21,0.02,0.74,3.1
9/22/11,53.93,54.46,52.75,53.58,151885440,55.08516225,55.08798617,54.74636018,54.91771805,55.40026372,99464501.33,92667651.2,82628811.2,72934917.6,18.402797,-3.258609222,44.86943469,0.321461281,0.215657632,0.105803649,-3.03,-2.6,-0.81,0.89
9/23/11,53.14,54.38,53.091,54.15,85940560,54.7734415,54.91744323,54.68956397,54.88761146,55.37550603,105921333.3,91475376,84856518.4,72550764,21.12662839,1.668242308,47.64626109,0.229370272,0.21840016,0.010970112,-2.21,-2.44,0.97,2.32
9/26/11,54.42,54.88,53.21,54.78,96260944,54.77562766,54.89245355,54.69817692,54.88339141,55.36371383,111362314.7,96119001.6,87885312,72785148.8,24.39136484,6.236133024,50.60746284,0.2048617,0.215692468,-0.010830768,-0.6,-1.83,0.92,1.65
9/27/11,55.7,56.2,54.98,55.35,81148496,54.96708511,54.97564382,54.76025531,54.90168978,55.36344227,87783333.33,99034688,90098163.2,74543286.4,27.1162946,10.68118265,53.18736012,0.228795307,0.218313036,0.010482271,1.77,-1.01,0.77,0.74
9/28/11,55.57,55.97,54.4,54.53,76757056,54.82139007,54.89461767,54.73832623,54.88711371,55.34693846,84722165.33,98398499.2,88698137.6,75300248,27.16531592,14.74885538,49.20556438,0.179526249,0.210555679,-0.031029429,0.38,-0.85,-0.83,-0.44
9/29/11,55.36,55.43,52.97,53.88,116900128,54.50759338,54.71014173,54.65658088,54.84761906,55.31789017,91601893.33,91401436.8,92034544,78100292,24.78936026,18.17640987,46.2498334,0.087027401,0.185850023,-0.098822622,-0.9,0.3,-2.3,-1.18
9/30/11,53.18,53.61,52.46,52.49,104957936,53.83506225,54.3064796,54.45023984,54.75516341,55.26189235,99538373.33,95204912,93340144,80490270.4,20.23935984,20.37860785,40.62931569,-0.097318164,0.129216386,-0.226534549,-2.86,-1.66,-4.1,-2.07
10/3/11,52.04,52.85,51.11,51.14,99147936,52.93670817,53.73075603,54.13497891,54.61339229,55.18027072,107002000,95782310.4,95950656,82538412,13.67258483,21.00425596,36.04743135,-0.348331718,0.033706765,-0.382038483,-3.39,-3.64,-5.47,-2.14
10/4/11,50.595,52.29,50.095,52.19,137011440,52.68780545,53.45061857,53.94974282,54.5183573,55.12105744,113705770.7,106954899.2,102994793.6,86739375.2,9.052731133,20.42091373,41.5669753,-0.457264483,-0.064487485,-0.392776998,-1.69,-3.16,-4.17,-1.1
10/5/11,52.07,53.6787,51.66,53.53,108825680,52.96853696,53.46505156,53.90976731,54.47959819,55.08955135,114995018.7,113368624,105883561.6,89733053.6,6.45346411,19.24099009,47.76313358,-0.430505088,-0.137691005,-0.292814083,1.04,-1,-1.85,-1.11
10/6/11,53.47,54.44,53.21,54.43,71939120,53.45569131,53.64049673,53.95931328,54.47765316,55.07649093,105925413.3,104376422.4,97888929.6,90258870.4,7.367298123,18.1374402,51.48421835,-0.332838838,-0.176720572,-0.156118266,3.29,0.55,0.85,0.04
10/7/11,54.41,54.66,53.72,54.07,72525184,53.66046087,53.71858823,53.96985487,54.46166677,55.05656041,84429994.67,97889872,96547392,90701955.2,5.550192689,16.57979663,49.95142022,-0.281244609,-0.197625379,-0.08361923,1.88,1.58,-0.08,0.89
10/10/11,54.98,55.94,54.89,55.94,48229040,54.42030725,54.12248128,54.15748774,54.51964062,55.07405427,64231114.67,87706092.8,91744201.6,89814756.8,5.051449441,14.64580509,57.09678584,-0.088442924,-0.175788888,0.087345964,2.41,4.8,1.16,2.08
10/11/11,55.81,56.46,55.7,56.32,66449056,55.05353817,54.52203014,54.36344129,54.59024295,55.09872646,62401093.33,73593616,90274257.6,90186210.4,2.641740854,12.19834972,58.39662012,0.093933814,-0.121844348,0.215778161,1.89,4.13,0.97,1.74
10/12/11,56.87,57.23,56.56,56.6,85627568,55.56902544,54.89984284,54.57644688,54.66905695,55.12845465,66768554.67,68953993.6,91161308.8,89929723.2,4.17324157,9.899142285,59.37333642,0.258087283,-0.045858022,0.303945304,2.53,3.07,2.07,1.24
10/13/11,56.49,57.19,56.43,57.12,63443632,56.08601696,55.30350778,54.81869004,54.76517236,55.16789119,71840085.33,67254896,85815659.2,88925101.6,7.40935463,8.161141722,61.19535791,0.425237866,0.048361156,0.37687671,1.18,2.69,3.24,0.94
10/14/11,57.84,58.19,57.51,58.18,65643504,56.78401131,55.82650637,55.1388148,54.89908717,55.22753691,71571568,65878560,81884216,87612180,14.18893488,7.556099226,64.67337486,0.63590869,0.165870663,0.470038027,1.86,4.11,5.69,1.59
10/17/11,57.9,58.09,56.9716,57.28,65161280,56.94934087,56.09077794,55.3427372,54.9924563,55.26817974,64749472,69265008,78485550.4,87218103.2,21.23827959,8.312668703,59.77461525,0.721922484,0.277081027,0.444841457,0.68,1.34,6.14,0.67
10/18/11,57.19,58.29,56.66,57.99,91434320,57.29622725,56.43609104,55.59485746,55.11000704,55.32207717,74079701.33,74262060.8,73927838.4,88461316,28.27234774,10.23463036,62.20668546,0.837723348,0.389209491,0.448513857,0.87,1.67,5.8,1.63
10/19/11,57.71,57.85,56.68,56.87,67639312,57.1541515,56.51498358,55.71629961,55.17902637,55.35272911,74744970.67,70664409.6,69809201.6,87846381.6,32.94296456,12.88358041,56.41246112,0.829559087,0.47727941,0.352279677,-1.31,0.27,3.34,1.49
10/20/11,56.81,56.92,55.79,56.59,80378256,56.966101,56.52862293,55.79950917,55.23435867,55.37722952,79817296,74051334.4,70653115.2,84271022.4,37.40268757,15.88711935,55.03239049,0.791372739,0.540098076,0.251274663,-0.69,-0.53,2.16,3.01
10/21/11,57.17,57.66,56.78,57.3,60455680,57.07740067,56.6688733,55.94241306,55.31536421,55.41530419,69491082.67,73013769.6,69446164.8,82996778.4,43.24118639,19.65621872,57.8483466,0.809074344,0.59389333,0.215181014,-0.69,-0.88,3.23,3.15
10/24/11,57.52,58.65,57.3105,58.49,61449360,57.54826711,56.99998725,56.18504039,55.43985973,55.47618925,67427765.33,72271385.6,70768196.8,81256199.2,49.17036747,24.06811053,62.12896534,0.908651677,0.656844999,0.251806678,1.62,1.21,2.55,3.71
10/25/11,58.27,58.32,57.22,57.34,65299184,57.47884474,57.06180775,56.29503654,55.51437504,55.5130964,62401408,67044358.4,70653209.6,80463733.6,51.58307207,28.96224365,56.19030007,0.88457521,0.702391041,0.182184169,0.75,-0.65,1.02,1.99
10/26/11,57.65,57.78,56.2126,57.27,98193744,57.40922983,57.09966089,56.3878902,55.58322307,55.54788657,74980762.67,73155244.8,71909827.2,81535568,53.39650196,33.88456969,55.84041273,0.850047206,0.731922274,0.118124932,-0.03,0.4,0.67,2.74
10/27/11,58.64,59.2,58.03,58.85,104455440,57.88948655,57.41790436,56.62237685,55.71133197,55.61327495,89316122.67,77970681.6,76011008,80913333.6,56.05278759,38.74891298,61.64571107,0.939348089,0.773407437,0.165940652,0.36,2.26,1.73,4.97
10/28/11,58.5,59.01,58.5,58.94,42949952,58.2396577,57.69464902,56.84310286,55.8379464,55.67915069,81866378.67,74469536,73741652.8,77812934.4,58.21071751,43.15109124,61.9525393,1.005787835,0.819883517,0.185904318,1.6,1.64,0.76,6.45
10/31/11,58.41,58.64,57.91,57.95,60520128,58.14310513,57.74107647,56.94852164,55.92077204,55.72411801,69308506.67,74283689.6,73277537.6,75881544,59.79364364,47.00662765,56.58968464,0.967405437,0.849387901,0.118017537,0.68,-0.54,0.67,6.81
11/1/11,56.56,57.9064,56.12,56.44,99932816,57.57540342,57.50451711,56.90009101,55.94113392,55.73829389,67800965.33,81210416,74127387.2,74027612.8,58.28191639,50.00758451,49.54497688,0.805853355,0.840680992,-0.034827637,-2.41,-0.9,-1.55,4.25
11/2/11,57.01,57.16,56.385,56.92,65178768,57.35693562,57.39824128,56.9019871,55.97952082,55.76169401,75210570.67,74607420.8,73881332.8,71845267.2,57.96511779,52.50979984,51.60729009,0.708388295,0.814222452,-0.105834158,-2.02,-0.35,0.05,3.39
11/3/11,57.36,58.175,56.71,58.1,78994192,57.60462374,57.52583377,57.01608357,56.06267687,55.8079971,81368592,69515171.2,73742926.4,72198020.8,58.76165489,54.64569657,56.33262656,0.718085034,0.794994969,-0.076909935,0.15,-0.75,1.51,3.67
11/4/11,57.79,58.05,57.22,57.8,61527712,57.66974916,57.57568218,57.09074228,56.13080719,55.8474427,68566890.67,73230723.2,73850129.6,71648147.2,56.64073934,55.98565186,54.86580106,0.693567264,0.774709428,-0.081142163,1.36,-1.14,0.5,3.73
11/7/11,57.75,58.25,57.17,58.21,65558624,57.84983277,57.69101269,57.19733825,56.21234416,55.89422601,68693509.33,74238422.4,74261056,72514626.4,52.44060025,56.31267514,56.53166209,0.699160838,0.75959971,-0.060438872,1.29,0.26,-0.28,2.27
11/8/11,58.63,58.98,57.97,58.88,62906880,58.19322185,57.9071922,57.35759175,56.31695811,55.95335025,63331072,66833235.2,74021825.6,72337517.6,50.49528425,56.20389636,59.18291207,0.749022916,0.757484351,-0.008461435,0.78,2.44,1.54,2.56
11/9/11,57.72,57.83,56.63,56.81,69538752,57.7321479,57.70770271,57.30544015,56.33629309,55.97031361,66001418.67,67705232,71156326.4,71533076.8,47.50866749,55.61511291,49.19874397,0.614424568,0.728872395,-0.114447826,-0.99,-0.11,-0.46,0.21
11/10/11,57.4,57.42,56.23,56.78,66052368,57.41476527,57.53902949,57.25539824,56.35369336,55.98634701,66166000,65116867.2,67316019.2,71663513.6,42.70792658,54.28062681,49.06954378,0.49957487,0.68301289,-0.183438019,-1.43,-1.32,-2.07,-0.34
11/11/11,57.28,58.02,57.2,57.85,54470944,57.55984351,57.59556958,57.31202697,56.41237205,56.02325103,63354021.33,63705513.6,68468118.4,71104885.6,37.5835079,52.21790585,53.73612045,0.489255878,0.644261487,-0.15500561,-1.03,0.05,-1.09,-0.33
11/14/11,57.69,58.01,57.28,57.49,44617600,57.53656234,57.57637511,57.32897679,56.45463197,56.05229556,55046970.67,59517308.8,66877865.6,70077701.6,33.46047311,49.5845888,52.00946135,0.446877683,0.604784726,-0.157907044,0.68,-0.72,-0.46,0.21
11/15/11,57.34,58.36,57.26,58.13,52203872,57.73437489,57.67703418,57.40526471,56.52033268,56.09343822,50430805.33,57376707.2,62104971.2,68116179.2,33.57614375,47.11401154,54.7906516,0.459636901,0.575755161,-0.11611826,1.35,-0.75,1.69,0.14
11/16/11,57.73,58.1574,57.06,57.17,68342560,57.54624993,57.58484615,57.38285855,56.54580983,56.11475628,55054677.33,57137468.8,62421350.4,68151341.6,32.61493787,44.57899354,50.10043883,0.387814216,0.538166972,-0.150352757,-0.68,0.36,0.25,0.3
11/17/11,57.02,57.04,55.48,55.83,101706816,56.97416662,57.26578321,57.23496726,56.51773886,56.10911754,74084416,64268358.4,64692612.8,69217769.6,27.58078692,41.46090675,44.38860196,0.220228759,0.474579329,-0.254350571,-1.66,-0.95,-2.27,-0.76
11/18/11,55.85,55.9,55.3,55.4,60416976,56.44944441,56.9265499,57.06020847,56.47390596,56.09507561,76822117.33,65457564.8,64581539.2,69215834.4,22.49196485,38.0460293,42.70603686,0.052117888,0.390087041,-0.337969153,-2.73,-2.45,-2.4,-1.9
11/21/11,54.68,54.73,53.78,54.34,52289440,55.74629628,56.4562681,56.801141,56.39022337,56.06032163,71471077.33,66991932.8,63254620.8,68757838.4,15.56449358,34.35841863,38.80148782,-0.164745249,0.279120583,-0.443865832,-2.83,-3.15,-3.87,-4.15
11/22/11,54.2,54.68,53.87,54.52,51940096,55.33753085,56.10421936,56.58388947,56.31688128,56.02982022,54882170.67,66939177.6,62157942.4,68089884,9.838942193,30.29278442,39.80789213,-0.318415852,0.159613296,-0.478029148,-1.31,-3.61,-4.36,-2.82
11/23/11,54.11,54.17,53.26,53.29,48467328,54.65502057,55.59254311,56.27018572,56.19818005,55.97556635,50898954.67,62964131.2,60050800,65603563.2,3.548087036,25.89672638,35.51049369,-0.533304036,0.02102983,-0.554333865,-2.11,-3.88,-3.52,-3.98
